ticket_id,customer_id,time_request,time_reply,channel,request,reply,solved,original_request,original_ticket_id
6572-ADKRS_T2,6572-ADKRS,2023-08-25 15:38:28,2023-08-26 13:07:18,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,False,6572-ADKRS_T2
6572-ADKRS_T3,6572-ADKRS,2022-05-25 00:00:00,2022-05-26 19:03:00,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
6572-ADKRS_T4,6572-ADKRS,2022-08-05 00:00:00,2022-08-06 10:07:00,Chat,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
8168-UQWWF_T1,8168-UQWWF,2024-08-12 00:00:00,2024-08-12 19:12:50,Social Media,Frage zum Vertrag,Problem gelöst,True,True,
8865-TNMNX_T1,8865-TNMNX,2024-03-21 00:00:00,2024-03-22 00:29:58,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
8865-TNMNX_T1,8865-TNMNX,2024-03-23 00:29:58,2024-03-24 09:07:25,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8865-TNMNX_T1
8865-TNMNX_T2,8865-TNMNX,2024-10-21 00:00:00,2024-10-22 02:27:54,Email,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
8865-TNMNX_T2,8865-TNMNX,2024-10-23 02:27:54,2024-10-23 17:52:27,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8865-TNMNX_T2
8865-TNMNX_T2,8865-TNMNX,2024-10-24 17:52:27,2024-10-24 19:34:09,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,8865-TNMNX_T2
9489-DEDVP_T1,9489-DEDVP,2023-02-05 00:00:00,2023-02-05 09:36:08,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
9489-DEDVP_T1,9489-DEDVP,2023-02-05 09:36:08,2023-02-05 21:34:06,Hotline,Problem mit Rechnung,Weitere Informationen benötigt,False,False,9489-DEDVP_T1
9489-DEDVP_T2,9489-DEDVP,2024-09-12 00:00:00,2024-09-13 18:48:37,Chat,Technische Störung,Ticket geschlossen,True,True,
9489-DEDVP_T2,9489-DEDVP,2024-09-14 18:48:37,2024-09-14 21:48:42,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,9489-DEDVP_T2
9489-DEDVP_T2,9489-DEDVP,2024-09-15 21:48:42,2024-09-16 18:03:22,Social Media,Problem mit Rechnung,Ticket geschlossen,True,False,9489-DEDVP_T2
4671-VJLCL_T1,4671-VJLCL,2022-04-12 00:00:00,2022-04-12 03:04:16,On-site,Frage zum Vertrag,Problem gelöst,True,True,
4671-VJLCL_T1,4671-VJLCL,2022-04-12 03:04:16,2022-04-13 14:37:35,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,4671-VJLCL_T1
4671-VJLCL_T2,4671-VJLCL,2023-02-20 00:00:00,2023-02-21 16:09:03,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
4671-VJLCL_T2,4671-VJLCL,2023-02-21 16:09:03,2023-02-21 17:30:25,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,4671-VJLCL_T2
4080-IIARD_T1,4080-IIARD,2024-08-23 00:00:00,2024-08-23 14:14:56,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
4080-IIARD_T1,4080-IIARD,2024-08-24 14:14:56,2024-08-25 21:38:03,On-site,Problem mit Rechnung,Ticket geschlossen,True,False,4080-IIARD_T1
4080-IIARD_T1,4080-IIARD,2024-08-25 21:38:03,2024-08-26 09:16:46,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,4080-IIARD_T1
4080-IIARD_T2,4080-IIARD,2024-09-23 00:00:00,2024-09-23 13:44:11,On-site,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
3714-NTNFO_T1,3714-NTNFO,2024-11-20 00:00:00,2024-11-20 12:16:17,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
3714-NTNFO_T1,3714-NTNFO,2024-11-20 12:16:17,2024-11-20 20:58:45,Social Media,Frage zum Vertrag,Problem gelöst,True,False,3714-NTNFO_T1
3714-NTNFO_T1,3714-NTNFO,2024-11-21 20:58:45,2024-11-22 05:13:21,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,3714-NTNFO_T1
3714-NTNFO_T2,3714-NTNFO,2021-10-13 00:00:00,2021-10-13 11:46:10,Email,Technische Störung,Problem gelöst,True,True,
3714-NTNFO_T3,3714-NTNFO,2022-10-20 00:00:00,2022-10-20 22:44:42,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
3714-NTNFO_T3,3714-NTNFO,2022-10-20 22:44:42,2022-10-20 23:57:00,Chat,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,3714-NTNFO_T3
3714-NTNFO_T3,3714-NTNFO,2022-10-21 23:57:00,2022-10-21 23:58:56,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,3714-NTNFO_T3
5948-UJZLF_T1,5948-UJZLF,2024-12-04 00:00:00,2024-12-04 12:16:02,Chat,Internet funktioniert nicht,Ticket geschlossen,True,True,
7639-LIAYI_T1,7639-LIAYI,2023-11-12 00:00:00,2023-11-13 14:49:18,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
7639-LIAYI_T1,7639-LIAYI,2023-11-13 14:49:18,2023-11-13 23:06:53,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,7639-LIAYI_T1
7639-LIAYI_T1,7639-LIAYI,2023-11-13 23:06:53,2023-11-14 11:35:59,Email,Technische Störung,Problem gelöst,True,False,7639-LIAYI_T1
7639-LIAYI_T2,7639-LIAYI,2021-02-18 00:00:00,2021-02-18 10:55:55,Chat,Technische Störung,Weitere Informationen benötigt,False,True,
7639-LIAYI_T2,7639-LIAYI,2021-02-19 10:55:55,2021-02-19 15:58:26,Chat,Frage zum Vertrag,Problem gelöst,True,False,7639-LIAYI_T2
2954-PIBKO_T1,2954-PIBKO,2019-11-04 00:00:00,2019-11-05 16:23:15,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
2954-PIBKO_T1,2954-PIBKO,2019-11-05 16:23:15,2019-11-05 20:17:17,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,False,2954-PIBKO_T1
2954-PIBKO_T2,2954-PIBKO,2019-09-03 00:00:00,2019-09-04 15:44:53,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
8012-SOUDQ_T1,8012-SOUDQ,2021-06-10 00:00:00,2021-06-10 01:41:30,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
8012-SOUDQ_T1,8012-SOUDQ,2021-06-11 01:41:30,2021-06-11 13:10:52,Hotline,Frage zum Vertrag,Problem gelöst,True,False,8012-SOUDQ_T1
8012-SOUDQ_T1,8012-SOUDQ,2021-06-11 13:10:52,2021-06-11 21:49:25,Social Media,Beschwerde über Kundenservice,Problem gelöst,True,False,8012-SOUDQ_T1
9420-LOJKX_T1,9420-LOJKX,2024-12-01 00:00:00,2024-12-02 19:34:01,Social Media,Technische Störung,Weitere Informationen benötigt,False,True,
9420-LOJKX_T2,9420-LOJKX,2023-12-12 00:00:00,2023-12-13 13:00:39,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
9420-LOJKX_T2,9420-LOJKX,2023-12-13 13:00:39,2023-12-13 23:32:26,On-site,Problem mit Rechnung,Problem gelöst,True,False,9420-LOJKX_T2
9420-LOJKX_T2,9420-LOJKX,2023-12-14 23:32:26,2023-12-15 01:40:24,On-site,Frage zum Vertrag,Problem gelöst,True,False,9420-LOJKX_T2
9420-LOJKX_T3,9420-LOJKX,2024-11-06 00:00:00,2024-11-06 13:33:13,Hotline,Problem mit Rechnung,Ticket geschlossen,True,True,
9420-LOJKX_T3,9420-LOJKX,2024-11-06 13:33:13,2024-11-06 20:58:01,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,9420-LOJKX_T3
6575-SUVOI_T1,6575-SUVOI,2024-03-19 00:00:00,2024-03-20 20:11:51,Hotline,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
6575-SUVOI_T1,6575-SUVOI,2024-03-20 20:11:51,2024-03-21 06:02:50,Hotline,Problem mit Rechnung,Ticket geschlossen,True,False,6575-SUVOI_T1
6575-SUVOI_T1,6575-SUVOI,2024-03-22 06:02:50,2024-03-23 17:30:16,Email,Internet funktioniert nicht,Ticket geschlossen,True,False,6575-SUVOI_T1
6575-SUVOI_T2,6575-SUVOI,2023-01-17 00:00:00,2023-01-18 08:07:51,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
6575-SUVOI_T2,6575-SUVOI,2023-01-19 08:07:51,2023-01-20 10:11:31,Chat,Frage zum Vertrag,Ticket geschlossen,True,False,6575-SUVOI_T2
7495-OOKFY_T1,7495-OOKFY,2024-11-02 00:00:00,2024-11-03 02:27:38,Hotline,Technische Störung,Ticket geschlossen,True,True,
7495-OOKFY_T2,7495-OOKFY,2024-05-26 00:00:00,2024-05-26 12:56:21,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
7495-OOKFY_T2,7495-OOKFY,2024-05-27 12:56:21,2024-05-27 22:01:12,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,7495-OOKFY_T2
7495-OOKFY_T3,7495-OOKFY,2024-12-08 00:00:00,2024-12-09 19:27:17,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
7495-OOKFY_T3,7495-OOKFY,2024-12-10 19:27:17,2024-12-10 20:35:47,Hotline,Technische Störung,Anfrage wird bearbeitet,False,False,7495-OOKFY_T3
7495-OOKFY_T3,7495-OOKFY,2024-12-10 20:35:47,2024-12-10 21:54:08,Hotline,Frage zum Vertrag,Ticket geschlossen,True,False,7495-OOKFY_T3
4667-QONEA_T1,4667-QONEA,2023-03-06 00:00:00,2023-03-06 23:01:50,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
4667-QONEA_T1,4667-QONEA,2023-03-07 23:01:50,2023-03-08 02:36:08,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,4667-QONEA_T1
4667-QONEA_T2,4667-QONEA,2023-08-22 00:00:00,2023-08-23 07:07:01,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
4667-QONEA_T2,4667-QONEA,2023-08-23 07:07:01,2023-08-24 08:45:28,Hotline,Technische Störung,Ticket geschlossen,True,False,4667-QONEA_T2
8769-KKTPH_T1,8769-KKTPH,2024-11-18 00:00:00,2024-11-19 06:07:08,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
8769-KKTPH_T1,8769-KKTPH,2024-11-20 06:07:08,2024-11-20 21:52:25,On-site,Frage zum Vertrag,Problem gelöst,True,False,8769-KKTPH_T1
8769-KKTPH_T1,8769-KKTPH,2024-11-21 21:52:25,2024-11-22 05:45:45,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8769-KKTPH_T1
8769-KKTPH_T2,8769-KKTPH,2020-11-14 00:00:00,2020-11-14 09:37:09,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
5067-XJQFU_T1,5067-XJQFU,2022-09-14 00:00:00,2022-09-15 14:51:35,Hotline,Technische Störung,Problem gelöst,True,True,
5067-XJQFU_T1,5067-XJQFU,2022-09-15 14:51:35,2022-09-16 12:45:46,Chat,Technische Störung,Anfrage wird bearbeitet,False,False,5067-XJQFU_T1
5067-XJQFU_T1,5067-XJQFU,2022-09-17 12:45:46,2022-09-17 16:02:39,On-site,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,5067-XJQFU_T1
3957-SQXML_T1,3957-SQXML,2024-02-03 00:00:00,2024-02-03 21:04:20,Social Media,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
3957-SQXML_T1,3957-SQXML,2024-02-04 21:04:20,2024-02-04 23:57:50,Email,Technische Störung,Weitere Informationen benötigt,False,False,3957-SQXML_T1
5954-BDFSG_T1,5954-BDFSG,2020-11-04 00:00:00,2020-11-04 12:44:51,Hotline,Frage zum Vertrag,Ticket geschlossen,True,True,
5954-BDFSG_T1,5954-BDFSG,2020-11-04 12:44:51,2020-11-05 06:40:35,On-site,Internet funktioniert nicht,Ticket geschlossen,True,False,5954-BDFSG_T1
5954-BDFSG_T2,5954-BDFSG,2024-12-24 00:00:00,2024-12-24 19:17:53,Hotline,Technische Störung,Weitere Informationen benötigt,False,True,
5954-BDFSG_T2,5954-BDFSG,2024-12-24 19:17:53,2024-12-25 18:02:52,Email,Problem mit Rechnung,Problem gelöst,True,False,5954-BDFSG_T2
5954-BDFSG_T2,5954-BDFSG,2024-12-26 18:02:52,2024-12-26 22:50:22,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,5954-BDFSG_T2
5954-BDFSG_T3,5954-BDFSG,2022-03-31 00:00:00,2022-04-01 15:15:51,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5954-BDFSG_T3,5954-BDFSG,2022-04-01 15:15:51,2022-04-01 17:42:10,Chat,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,5954-BDFSG_T3
5954-BDFSG_T3,5954-BDFSG,2022-04-02 17:42:10,2022-04-02 21:47:57,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,5954-BDFSG_T3
0434-CSFON_T1,0434-CSFON,2022-11-15 00:00:00,2022-11-16 12:08:48,On-site,Technische Störung,Problem gelöst,True,True,
0434-CSFON_T1,0434-CSFON,2022-11-17 12:08:48,2022-11-17 21:38:18,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,0434-CSFON_T1
0434-CSFON_T1,0434-CSFON,2022-11-17 21:38:18,2022-11-17 22:51:31,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,0434-CSFON_T1
1215-FIGMP_T1,1215-FIGMP,2022-05-05 00:00:00,2022-05-05 06:48:52,On-site,Technische Störung,Ticket geschlossen,True,True,
1215-FIGMP_T1,1215-FIGMP,2022-05-05 06:48:52,2022-05-05 16:53:06,Social Media,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,1215-FIGMP_T1
1215-FIGMP_T1,1215-FIGMP,2022-05-06 16:53:06,2022-05-07 00:05:25,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,1215-FIGMP_T1
1215-FIGMP_T2,1215-FIGMP,2023-04-08 00:00:00,2023-04-09 01:03:18,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
1215-FIGMP_T3,1215-FIGMP,2023-01-03 00:00:00,2023-01-03 04:54:49,Chat,Internet funktioniert nicht,Ticket geschlossen,True,True,
1215-FIGMP_T3,1215-FIGMP,2023-01-04 04:54:49,2023-01-05 11:02:25,Email,Technische Störung,Weitere Informationen benötigt,False,False,1215-FIGMP_T3
1215-FIGMP_T4,1215-FIGMP,2023-02-06 00:00:00,2023-02-07 02:24:32,Chat,Technische Störung,Ticket geschlossen,True,True,
1215-FIGMP_T4,1215-FIGMP,2023-02-07 02:24:32,2023-02-07 06:55:44,Chat,Frage zum Vertrag,Ticket geschlossen,True,False,1215-FIGMP_T4
0526-SXDJP_T1,0526-SXDJP,2023-02-05 00:00:00,2023-02-05 08:14:50,Social Media,Technische Störung,Anfrage wird bearbeitet,False,True,
0526-SXDJP_T1,0526-SXDJP,2023-02-05 08:14:50,2023-02-05 09:57:20,Hotline,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,0526-SXDJP_T1
0526-SXDJP_T1,0526-SXDJP,2023-02-06 09:57:20,2023-02-06 21:59:31,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,False,0526-SXDJP_T1
0526-SXDJP_T2,0526-SXDJP,2022-07-27 00:00:00,2022-07-27 15:18:25,Social Media,Frage zum Vertrag,Ticket geschlossen,True,True,
0526-SXDJP_T2,0526-SXDJP,2022-07-28 15:18:25,2022-07-29 15:52:01,On-site,Frage zum Vertrag,Problem gelöst,True,False,0526-SXDJP_T2
0526-SXDJP_T2,0526-SXDJP,2022-07-30 15:52:01,2022-07-31 23:55:44,Email,Technische Störung,Anfrage wird bearbeitet,False,False,0526-SXDJP_T2
5698-BQJOH_T1,5698-BQJOH,2024-07-25 00:00:00,2024-07-25 22:14:43,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
5698-BQJOH_T1,5698-BQJOH,2024-07-25 22:14:43,2024-07-25 23:16:52,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,5698-BQJOH_T1
5698-BQJOH_T2,5698-BQJOH,2024-11-11 00:00:00,2024-11-12 13:09:26,Hotline,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
5698-BQJOH_T3,5698-BQJOH,2024-05-01 00:00:00,2024-05-01 19:53:04,Hotline,Technische Störung,Ticket geschlossen,True,True,
5698-BQJOH_T3,5698-BQJOH,2024-05-02 19:53:04,2024-05-03 10:11:29,Social Media,Frage zum Vertrag,Ticket geschlossen,True,False,5698-BQJOH_T3
5698-BQJOH_T3,5698-BQJOH,2024-05-04 10:11:29,2024-05-05 06:15:17,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,False,5698-BQJOH_T3
5698-BQJOH_T4,5698-BQJOH,2024-08-25 00:00:00,2024-08-25 18:48:14,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
5698-BQJOH_T4,5698-BQJOH,2024-08-26 18:48:14,2024-08-27 03:36:43,Social Media,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,5698-BQJOH_T4
5122-CYFXA_T1,5122-CYFXA,2024-10-18 00:00:00,2024-10-19 01:18:45,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5122-CYFXA_T1,5122-CYFXA,2024-10-20 01:18:45,2024-10-21 06:12:52,Social Media,Frage zum Vertrag,Ticket geschlossen,True,False,5122-CYFXA_T1
5122-CYFXA_T2,5122-CYFXA,2024-10-13 00:00:00,2024-10-13 09:49:39,Email,Technische Störung,Weitere Informationen benötigt,False,True,
5122-CYFXA_T3,5122-CYFXA,2024-10-29 00:00:00,2024-10-29 04:38:53,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5122-CYFXA_T3,5122-CYFXA,2024-10-29 04:38:53,2024-10-29 05:50:12,Social Media,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,5122-CYFXA_T3
5122-CYFXA_T3,5122-CYFXA,2024-10-30 05:50:12,2024-10-31 20:12:48,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,5122-CYFXA_T3
5122-CYFXA_T4,5122-CYFXA,2024-10-07 00:00:00,2024-10-07 21:54:12,Hotline,Technische Störung,Problem gelöst,True,True,
5122-CYFXA_T4,5122-CYFXA,2024-10-07 21:54:12,2024-10-08 05:59:58,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,5122-CYFXA_T4
5122-CYFXA_T4,5122-CYFXA,2024-10-08 05:59:58,2024-10-09 01:00:19,Social Media,Technische Störung,Problem gelöst,True,False,5122-CYFXA_T4
5122-CYFXA_T5,5122-CYFXA,2024-11-05 00:00:00,2024-11-06 20:34:33,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
5122-CYFXA_T5,5122-CYFXA,2024-11-07 20:34:33,2024-11-07 22:05:18,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,5122-CYFXA_T5
8627-ZYGSZ_T1,8627-ZYGSZ,2022-07-11 00:00:00,2022-07-11 01:30:46,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
8627-ZYGSZ_T1,8627-ZYGSZ,2022-07-11 01:30:46,2022-07-12 13:32:20,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,8627-ZYGSZ_T1
8627-ZYGSZ_T1,8627-ZYGSZ,2022-07-12 13:32:20,2022-07-12 23:13:50,On-site,Internet funktioniert nicht,Problem gelöst,True,False,8627-ZYGSZ_T1
8627-ZYGSZ_T2,8627-ZYGSZ,2023-03-27 00:00:00,2023-03-27 17:15:54,On-site,Frage zum Vertrag,Ticket geschlossen,True,True,
8627-ZYGSZ_T2,8627-ZYGSZ,2023-03-27 17:15:54,2023-03-28 20:23:44,Hotline,Problem mit Rechnung,Problem gelöst,True,False,8627-ZYGSZ_T2
7410-OIEDU_T1,7410-OIEDU,2024-08-04 00:00:00,2024-08-04 15:45:38,Social Media,Frage zum Vertrag,Problem gelöst,True,True,
7410-OIEDU_T1,7410-OIEDU,2024-08-05 15:45:38,2024-08-06 19:14:14,Hotline,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,7410-OIEDU_T1
2273-QCKXA_T1,2273-QCKXA,2024-12-23 00:00:00,2024-12-24 22:35:58,Chat,Technische Störung,Weitere Informationen benötigt,False,True,
2273-QCKXA_T1,2273-QCKXA,2024-12-24 22:35:58,2024-12-24 23:53:54,Chat,Technische Störung,Ticket geschlossen,True,False,2273-QCKXA_T1
0731-EBJQB_T1,0731-EBJQB,2023-10-30 00:00:00,2023-10-30 03:14:54,Social Media,Technische Störung,Weitere Informationen benötigt,False,True,
0731-EBJQB_T2,0731-EBJQB,2023-09-04 00:00:00,2023-09-04 06:59:26,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
0731-EBJQB_T2,0731-EBJQB,2023-09-04 06:59:26,2023-09-04 21:02:29,Social Media,Beschwerde über Kundenservice,Problem gelöst,True,False,0731-EBJQB_T2
0731-EBJQB_T2,0731-EBJQB,2023-09-05 21:02:29,2023-09-05 23:04:23,Hotline,Technische Störung,Anfrage wird bearbeitet,False,False,0731-EBJQB_T2
1891-QRQSA_T1,1891-QRQSA,2022-10-28 00:00:00,2022-10-28 21:20:42,Chat,Frage zum Vertrag,Problem gelöst,True,True,
1891-QRQSA_T1,1891-QRQSA,2022-10-29 21:20:42,2022-10-30 00:47:13,Social Media,Problem mit Rechnung,Problem gelöst,True,False,1891-QRQSA_T1
1891-QRQSA_T2,1891-QRQSA,2021-08-05 00:00:00,2021-08-05 20:42:11,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
1891-QRQSA_T2,1891-QRQSA,2021-08-05 20:42:11,2021-08-06 13:11:49,Hotline,Beschwerde über Kundenservice,Ticket geschlossen,True,False,1891-QRQSA_T2
8028-PNXHQ_T1,8028-PNXHQ,2022-05-06 00:00:00,2022-05-07 12:05:43,Social Media,Internet funktioniert nicht,Ticket geschlossen,True,True,
8028-PNXHQ_T1,8028-PNXHQ,2022-05-07 12:05:43,2022-05-07 22:52:32,Chat,Technische Störung,Weitere Informationen benötigt,False,False,8028-PNXHQ_T1
8028-PNXHQ_T2,8028-PNXHQ,2021-01-29 00:00:00,2021-01-29 01:49:39,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
8028-PNXHQ_T2,8028-PNXHQ,2021-01-30 01:49:39,2021-01-30 11:50:20,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8028-PNXHQ_T2
8028-PNXHQ_T2,8028-PNXHQ,2021-01-31 11:50:20,2021-01-31 14:53:35,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,8028-PNXHQ_T2
8028-PNXHQ_T3,8028-PNXHQ,2020-12-26 00:00:00,2020-12-26 04:40:24,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
8028-PNXHQ_T4,8028-PNXHQ,2023-08-07 00:00:00,2023-08-07 09:54:37,Email,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
8028-PNXHQ_T4,8028-PNXHQ,2023-08-07 09:54:37,2023-08-07 11:56:16,Hotline,Technische Störung,Ticket geschlossen,True,False,8028-PNXHQ_T4
8028-PNXHQ_T4,8028-PNXHQ,2023-08-07 11:56:16,2023-08-08 18:38:49,On-site,Internet funktioniert nicht,Ticket geschlossen,True,False,8028-PNXHQ_T4
8028-PNXHQ_T5,8028-PNXHQ,2023-07-14 00:00:00,2023-07-14 16:03:26,On-site,Frage zum Vertrag,Problem gelöst,True,True,
5630-AHZIL_T1,5630-AHZIL,2024-12-14 00:00:00,2024-12-14 23:47:30,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
5630-AHZIL_T1,5630-AHZIL,2024-12-14 23:47:30,2024-12-15 20:42:24,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,5630-AHZIL_T1
5630-AHZIL_T1,5630-AHZIL,2024-12-16 20:42:24,2024-12-16 23:04:17,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,5630-AHZIL_T1
2673-CXQEU_T1,2673-CXQEU,2021-08-04 00:00:00,2021-08-05 22:09:51,Chat,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
2673-CXQEU_T2,2673-CXQEU,2023-06-15 00:00:00,2023-06-15 15:08:30,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
2673-CXQEU_T2,2673-CXQEU,2023-06-16 15:08:30,2023-06-16 20:14:08,On-site,Problem mit Rechnung,Weitere Informationen benötigt,False,False,2673-CXQEU_T2
6416-JNVRK_T1,6416-JNVRK,2022-08-31 00:00:00,2022-09-01 21:38:38,Email,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
6416-JNVRK_T2,6416-JNVRK,2024-12-04 00:00:00,2024-12-04 18:27:15,Hotline,Frage zum Vertrag,Ticket geschlossen,True,True,
6416-JNVRK_T2,6416-JNVRK,2024-12-04 18:27:15,2024-12-04 23:43:09,Hotline,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,6416-JNVRK_T2
6416-JNVRK_T2,6416-JNVRK,2024-12-04 23:43:09,2024-12-04 23:50:55,Hotline,Technische Störung,Ticket geschlossen,True,False,6416-JNVRK_T2
6416-JNVRK_T3,6416-JNVRK,2023-04-18 00:00:00,2023-04-19 17:41:22,On-site,Frage zum Vertrag,Ticket geschlossen,True,True,
6416-JNVRK_T3,6416-JNVRK,2023-04-20 17:41:22,2023-04-21 03:51:46,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6416-JNVRK_T3
6416-JNVRK_T4,6416-JNVRK,2022-11-30 00:00:00,2022-12-01 01:36:55,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
6416-JNVRK_T4,6416-JNVRK,2022-12-02 01:36:55,2022-12-03 09:09:12,On-site,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,6416-JNVRK_T4
5590-ZSKRV_T1,5590-ZSKRV,2024-11-29 00:00:00,2024-11-29 19:10:44,Social Media,Frage zum Vertrag,Ticket geschlossen,True,True,
5590-ZSKRV_T1,5590-ZSKRV,2024-11-30 19:10:44,2024-12-01 14:10:46,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,5590-ZSKRV_T1
5590-ZSKRV_T1,5590-ZSKRV,2024-12-02 14:10:46,2024-12-02 23:31:30,Social Media,Problem mit Rechnung,Problem gelöst,True,False,5590-ZSKRV_T1
0191-ZHSKZ_T1,0191-ZHSKZ,2024-10-14 00:00:00,2024-10-14 01:13:56,Chat,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
0191-ZHSKZ_T2,0191-ZHSKZ,2024-06-23 00:00:00,2024-06-23 01:19:58,Hotline,Technische Störung,Anfrage wird bearbeitet,False,True,
3887-PBQAO_T1,3887-PBQAO,2021-08-01 00:00:00,2021-08-02 21:31:01,Email,Technische Störung,Anfrage wird bearbeitet,False,True,
