customer_id,transaction_date,amount
C0961,2025-03-30,32.77
C0961,2025-04-24,25.25
C0962,2024-02-12,73.07
C0962,2024-07-13,97.08
C0962,2024-07-23,43.56
C0962,2024-10-19,60.83
C0962,2024-12-06,64.84
C0962,2025-02-06,39.2
C0962,2025-02-18,69.27
C0962,2025-04-05,89.42
C0962,2025-05-14,36.42
C0963,2024-12-27,34.4
C0964,2023-12-20,19.76
C0964,2024-06-19,10.09
C0965,2025-01-14,20.12
C0966,2024-07-25,171.63
C0966,2025-01-06,169.06
C0966,2025-03-27,27.44
C0967,2024-08-29,23.37
C0967,2024-11-20,21.85
C0967,2025-01-13,53.35
C0967,2025-02-25,76.65
C0969,2025-02-19,51.27
C0970,2023-12-20,58.19
C0970,2024-02-04,120.66
C0970,2024-03-10,150.72
C0970,2024-04-05,30.92
C0970,2024-06-02,26.89
C0970,2024-07-05,76.34
C0970,2024-08-13,99.23
C0970,2024-08-20,80.13
C0970,2024-09-08,67.11
C0970,2024-09-20,42.12
C0970,2024-10-20,34.05
C0970,2024-12-13,81.43
C0970,2025-02-14,45.93
C0970,2025-03-22,83.21
C0970,2025-04-25,248.74
C0970,2025-05-01,39.1
C0971,2024-04-16,8.64
C0971,2024-07-15,40.53
C0971,2024-08-31,6.06
C0971,2024-09-25,45.83
C0972,2024-03-19,47.84
C0972,2024-05-02,21.99
C0972,2024-05-12,28.04
C0972,2024-08-21,52.0
C0972,2024-09-27,121.74
C0972,2024-11-16,18.49
C0972,2025-01-23,6.34
C0972,2025-03-05,35.86
C0972,2025-03-26,34.9
C0973,2024-09-05,74.87
C0973,2024-11-11,81.22
C0973,2025-01-09,174.67
C0973,2025-03-19,45.44
C0973,2025-05-12,61.22
C0975,2024-01-23,38.48
C0975,2024-05-14,24.13
C0975,2024-07-03,26.66
C0975,2024-09-18,17.99
C0975,2024-09-25,112.83
C0975,2025-03-03,30.14
C0975,2025-04-14,29.86
C0975,2025-04-20,49.95
C0975,2025-05-02,36.45
C0976,2024-02-20,41.19
C0976,2024-03-09,32.42
C0976,2024-03-16,22.82
C0976,2024-04-23,42.9
C0976,2024-06-26,48.33
C0976,2024-10-02,22.38
C0976,2024-10-28,30.69
C0976,2024-11-01,22.24
C0976,2025-01-12,25.6
C0976,2025-01-23,6.94
C0976,2025-01-29,25.74
C0976,2025-02-16,15.04
C0976,2025-03-14,15.05
C0977,2024-03-08,35.39
C0977,2024-03-22,30.22
C0977,2024-05-09,23.63
C0977,2024-07-16,19.53
C0977,2024-08-18,63.18
C0977,2024-08-24,92.1
C0977,2024-12-18,66.0
C0977,2025-01-18,32.16
C0977,2025-03-12,50.64
C0977,2025-03-30,15.43
C0977,2025-04-17,46.06
C0977,2025-04-23,32.5
C0977,2025-05-10,16.99
C0978,2024-07-14,37.03
C0978,2025-03-08,58.42
C0978,2025-05-03,36.82
C0979,2024-09-09,31.42
C0979,2024-12-10,11.34
C0979,2024-12-11,27.98
C0979,2025-04-13,26.79
C0980,2024-07-15,45.64
C0980,2024-11-22,26.02
C0981,2024-10-22,33.06
C0981,2024-12-06,20.2
C0981,2024-12-14,25.31
C0981,2024-12-30,19.93
C0982,2025-01-11,9.07
C0982,2025-01-24,8.2
C0983,2024-06-24,37.95
C0984,2024-08-17,15.84
C0984,2025-04-01,39.11
C0985,2024-04-15,15.15
C0985,2024-05-06,15.93
C0985,2024-05-15,25.61
C0985,2024-06-05,54.53
C0985,2024-06-15,46.9
C0985,2024-12-04,69.79
C0985,2025-01-27,44.42
C0986,2024-06-23,29.48
C0986,2024-09-05,31.92
C0986,2024-11-30,51.38
C0986,2024-12-15,34.5
C0986,2025-03-24,136.26
C0987,2024-09-12,26.17
C0987,2024-09-25,31.84
C0987,2024-10-24,36.44
C0987,2024-11-17,37.32
C0987,2025-05-07,50.26
C0988,2024-03-16,19.75
C0988,2024-04-01,42.15
C0988,2024-04-24,33.84
C0988,2024-09-20,18.92
C0988,2025-01-30,67.03
C0988,2025-04-04,21.5
C0988,2025-04-08,24.58
C0989,2024-01-13,117.92
C0989,2024-01-26,47.77
C0989,2024-02-17,152.65
C0989,2024-03-23,134.93
C0989,2024-10-12,96.01
C0989,2024-12-03,29.24
C0989,2025-03-06,195.72
C0989,2025-03-17,50.05
C0989,2025-04-28,57.4
C0989,2025-04-28,125.97
C0990,2024-10-03,61.3
C0990,2024-10-11,28.01
C0990,2024-12-05,50.26
C0990,2025-02-02,40.1
C0990,2025-04-02,31.31
C0990,2025-05-26,57.58
C0991,2024-02-21,19.25
C0991,2024-03-09,25.18
C0991,2024-12-26,57.67
C0992,2024-05-23,57.09
C0992,2024-06-12,9.23
C0992,2024-12-09,29.75
C0992,2024-12-16,20.45
C0992,2025-02-14,61.32
C0992,2025-03-15,34.17
C0992,2025-05-15,84.92
C0993,2024-03-02,59.36
C0993,2024-04-04,23.77
C0993,2024-05-01,25.76
C0993,2024-05-10,30.71
C0993,2024-08-01,21.46
C0993,2024-12-21,66.64
C0993,2025-02-15,42.41
C0993,2025-02-21,32.4
C0993,2025-03-18,39.45
C0994,2024-02-11,74.61
C0994,2024-07-04,51.77
C0994,2024-11-13,67.97
C0994,2025-01-05,88.61
C0994,2025-03-18,61.6
C0994,2025-05-02,28.4
C0995,2024-05-30,32.59
C0995,2024-06-22,31.63
C0995,2024-07-27,29.32
C0995,2024-08-25,36.83
C0995,2025-03-23,44.17
C0995,2025-04-28,66.51
C0996,2024-08-15,27.0
C0996,2025-04-02,26.23
C0996,2025-04-19,22.45
C0997,2024-04-02,14.75
C0997,2024-07-18,82.02
C0997,2024-07-28,58.41
C0997,2024-12-25,23.65
C0997,2024-12-26,23.08
C0997,2025-01-20,20.19
C0997,2025-02-25,16.45
C0997,2025-03-18,59.13
C0997,2025-04-07,65.23
C0997,2025-04-11,22.09
C0997,2025-05-31,45.1
C0998,2024-05-11,15.99
C0998,2024-10-09,46.16
C0998,2024-11-28,19.06
C0998,2025-02-24,18.42
C0998,2025-04-04,52.6
C0999,2025-05-12,62.19
C1000,2024-03-31,48.22
C1000,2024-07-14,33.58
C1000,2024-12-27,45.12
C1000,2025-03-21,25.48
C1001,2025-01-12,34.05
C1001,2025-01-22,165.46
C1001,2025-04-17,107.63
C1001,2025-04-19,92.58
C1001,2025-05-01,52.88
C1002,2024-11-04,25.16
C1002,2024-11-17,51.35
C1002,2024-12-17,37.21
C1002,2025-03-04,52.0
C1002,2025-05-03,38.49
C1003,2024-03-16,27.02
C1003,2024-11-07,42.44
C1005,2023-12-29,37.85
C1005,2024-02-03,24.26
C1005,2024-03-01,38.71
C1005,2024-06-02,30.03
C1005,2024-10-28,29.76
C1006,2024-12-28,583.76
C1006,2025-03-27,11.61
C1006,2025-04-19,33.59
C1006,2025-04-25,45.9
C1007,2025-01-16,9.31
C1007,2025-02-10,22.54
C1007,2025-04-11,36.67
C1007,2025-04-23,35.86
C1008,2024-03-11,38.62
C1008,2024-05-31,13.11
C1008,2024-12-05,33.32
C1008,2024-12-12,28.5
C1008,2025-02-02,30.1
C1008,2025-02-16,27.21
C1008,2025-02-20,35.87
C1008,2025-02-22,29.68
C1009,2024-12-06,55.74
C1009,2024-12-16,76.14
C1009,2024-12-31,19.74
C1009,2025-02-14,28.13
C1009,2025-03-24,27.3
C1009,2025-05-16,20.93
C1009,2025-05-25,15.01
C1010,2024-03-22,14.84
C1011,2023-12-24,20.09
C1011,2024-01-28,25.01
C1011,2024-10-01,30.06
C1011,2024-12-12,35.01
C1012,2024-11-18,269.6
C1012,2025-01-30,35.98
C1012,2025-03-05,129.3
C1013,2023-12-10,79.46
C1013,2023-12-15,102.92
C1013,2024-05-15,68.6
C1013,2024-08-19,45.93
C1014,2024-03-18,17.13
C1014,2024-05-01,24.51
C1014,2024-05-22,43.21
C1014,2024-06-16,35.09
C1014,2024-10-25,31.08
C1014,2024-12-26,22.1
C1014,2025-02-07,15.68
C1014,2025-02-28,15.16
C1015,2024-07-19,21.46
C1016,2024-11-13,21.23
C1016,2025-02-04,41.79
C1017,2024-01-08,26.64
C1017,2024-04-06,20.05
C1017,2024-10-03,24.09
C1017,2024-10-16,23.3
C1018,2025-05-21,84.79
C1019,2024-02-15,43.23
C1019,2024-04-01,13.51
C1019,2024-05-06,18.94
C1019,2024-05-10,29.98
C1019,2024-10-20,39.3
C1019,2025-02-01,27.11
C1019,2025-03-23,71.04
C1019,2025-05-02,254.28
C1020,2023-12-16,120.64
C1020,2024-02-01,39.85
C1020,2024-03-24,52.68
C1020,2024-05-15,69.33
C1020,2024-06-08,67.89
C1020,2024-07-25,40.25
C1020,2024-09-10,50.73
C1020,2024-10-08,58.46
C1020,2024-11-29,98.6
C1020,2024-12-23,81.18
C1020,2024-12-27,60.91
C1020,2025-03-06,45.98
C1020,2025-05-22,68.15
C1021,2024-01-25,20.29
C1021,2024-06-20,28.79
C1021,2024-07-13,17.71
C1021,2024-09-06,297.86
C1021,2024-09-29,33.77
C1021,2024-11-02,76.07
C1021,2024-12-22,37.27
C1021,2025-01-15,39.97
C1021,2025-01-21,14.68
C1021,2025-05-14,14.37
C1022,2023-12-25,56.72
C1022,2024-07-24,63.11
C1022,2024-09-10,31.97
C1022,2025-01-16,20.47
C1022,2025-03-25,24.88
C1022,2025-05-06,39.19
C1022,2025-05-08,38.35
C1023,2024-11-12,30.16
C1023,2024-12-12,73.8
C1023,2025-01-10,52.19
C1023,2025-04-25,50.42
C1024,2024-11-21,47.49
C1024,2025-01-29,68.61
C1024,2025-04-20,85.42
C1025,2024-10-23,59.39
C1025,2024-11-12,102.77
C1025,2024-11-13,47.52
C1025,2024-11-25,140.21
C1025,2025-05-17,62.91
C1026,2023-12-08,54.81
C1026,2023-12-26,108.13
C1026,2024-01-04,28.11
C1026,2024-04-15,16.86
C1027,2023-12-18,44.61
C1027,2023-12-25,27.01
C1027,2024-03-19,43.01
C1027,2024-07-15,48.35
C1027,2024-08-12,31.54
C1027,2024-09-03,45.14
C1027,2024-09-28,31.28
C1027,2024-10-06,22.1
C1027,2024-10-27,26.61
C1028,2023-12-11,90.73
C1028,2024-08-05,54.13
C1030,2023-12-16,21.06
C1030,2024-04-26,80.5
C1030,2025-03-09,45.46
C1030,2025-04-24,15.2
C1031,2024-04-09,16.26
C1031,2024-07-04,25.39
C1031,2024-12-24,19.44
C1031,2025-02-10,33.42
C1031,2025-03-11,16.7
C1031,2025-05-18,16.79
C1032,2024-08-13,38.67
C1032,2024-11-16,73.64
C1032,2025-02-11,24.7
C1032,2025-03-27,36.2
C1034,2025-02-16,49.01
C1034,2025-05-04,48.71
C1035,2024-01-13,23.55
C1035,2024-02-29,17.46
C1035,2024-05-04,34.31
C1035,2024-08-06,58.35
C1035,2024-08-12,42.45
C1035,2025-01-18,41.79
C1035,2025-01-24,42.28
C1035,2025-02-06,20.99
C1035,2025-04-27,45.71
C1036,2025-04-28,9.37
C1037,2025-01-09,76.09
C1037,2025-04-12,38.25
C1037,2025-04-15,56.26
C1038,2024-02-23,30.56
C1038,2024-07-30,29.73
C1038,2024-09-06,45.18
C1038,2024-09-20,30.64
C1038,2024-11-18,27.46
C1038,2025-02-06,25.39
C1038,2025-03-11,36.14
C1039,2023-12-17,16.79
C1039,2024-07-11,25.04
C1039,2025-02-01,30.97
C1040,2024-12-13,20.51
C1040,2025-03-25,23.44
C1040,2025-05-01,27.74
C1041,2024-09-27,51.02
C1042,2025-05-01,22.51
C1043,2023-12-31,41.21
C1043,2024-02-24,63.15
C1043,2024-03-26,43.06
C1043,2024-05-05,54.77
C1043,2024-05-20,13.53
C1043,2024-06-11,39.09
C1043,2024-06-16,44.71
C1043,2025-02-11,71.93
C1043,2025-05-12,25.94
C1044,2024-02-17,88.8
C1044,2024-07-19,45.24
C1044,2025-01-16,22.75
C1044,2025-04-01,14.98
C1044,2025-04-02,17.95
C1045,2025-04-03,30.78
C1046,2024-01-22,70.15
C1046,2024-01-30,55.38
C1046,2024-03-17,17.21
C1046,2024-05-07,62.06
C1046,2024-05-14,27.27
C1046,2024-07-09,65.14
C1046,2024-07-15,42.83
C1046,2024-08-04,57.92
C1046,2024-09-17,37.05
C1046,2024-12-26,67.26
C1046,2025-02-05,11.22
C1046,2025-02-22,35.58
C1047,2024-02-29,32.35
C1047,2024-10-18,52.69
C1047,2024-12-24,27.89
C1047,2025-04-23,8.09
C1048,2024-06-20,15.93
C1049,2024-06-20,39.24
C1049,2025-04-06,34.33
C1050,2024-06-22,25.58
C1050,2024-07-09,30.04
C1050,2024-08-30,28.74
C1050,2024-09-08,40.66
C1050,2024-10-23,32.35
C1050,2024-10-24,12.55
C1050,2024-12-14,20.9
C1050,2025-01-08,33.14
C1050,2025-04-01,13.67
C1051,2024-08-23,57.35
C1051,2024-08-27,108.64
C1052,2023-12-13,12.65
C1052,2024-02-10,42.37
C1052,2024-04-22,36.32
C1052,2024-12-26,24.46
C1052,2025-01-21,21.13
C1053,2024-11-08,58.53
C1053,2024-11-30,17.81
C1055,2024-03-21,35.49
C1055,2024-04-23,19.06
C1055,2024-06-21,47.45
C1055,2024-09-09,37.12
C1055,2025-01-15,76.57
C1055,2025-04-16,25.4
C1056,2025-02-26,34.93
C1056,2025-03-10,68.11
C1057,2024-02-02,69.29
C1057,2024-02-29,38.26
C1057,2024-04-02,45.42
C1057,2024-06-27,48.47
C1057,2025-05-23,51.59
C1058,2025-05-01,23.14
C1060,2023-12-21,21.83
C1061,2025-05-27,28.99
C1062,2024-08-15,21.08
C1062,2024-10-15,55.01
C1062,2025-02-24,47.72
C1062,2025-03-08,85.69
C1062,2025-03-27,92.09
C1062,2025-04-01,24.85
C1062,2025-04-18,62.99
C1062,2025-04-26,51.5
C1062,2025-05-19,35.0
C1065,2025-04-20,28.53
C1065,2025-05-28,39.09
C1066,2023-12-09,38.99
C1066,2024-07-03,16.74
C1066,2024-09-13,16.06
C1067,2025-05-04,66.84
C1068,2024-08-24,26.74
C1068,2024-09-19,65.71
C1068,2025-02-07,41.94
C1068,2025-03-13,74.56
C1068,2025-04-10,40.72
C1068,2025-04-23,51.4
C1068,2025-05-08,21.79
C1069,2023-12-21,97.34
C1069,2023-12-27,674.62
C1069,2024-10-03,24.0
C1069,2024-11-15,82.56
C1069,2025-03-24,155.24
C1069,2025-05-15,77.13
C1069,2025-05-22,53.22
C1070,2024-02-03,55.59
C1070,2024-04-26,35.38
C1070,2024-06-12,35.85
C1070,2024-11-26,41.04
C1070,2025-01-08,27.86
C1071,2024-11-21,37.96
C1071,2025-01-18,96.17
C1072,2024-02-22,43.22
C1072,2024-03-22,27.21
C1072,2024-04-18,44.34
C1072,2024-06-12,52.41
C1072,2025-02-17,18.82
C1073,2024-11-18,23.63
C1074,2024-06-14,20.93
C1074,2024-08-16,32.3
C1074,2024-10-20,57.92
C1074,2025-03-10,20.21
C1075,2024-05-03,19.56
C1075,2025-01-11,16.16
C1075,2025-04-24,31.69
C1075,2025-05-22,8.52
C1076,2024-04-01,31.99
C1076,2024-04-04,27.83
C1076,2024-08-14,8.33
C1076,2025-04-24,296.95
C1078,2023-12-08,45.91
C1078,2023-12-10,57.07
C1078,2024-07-10,31.71
C1078,2024-10-29,37.64
C1078,2024-11-05,50.37
C1078,2024-12-15,53.35
C1079,2023-12-25,52.52
C1079,2024-10-11,14.86
C1080,2025-01-25,80.01
C1080,2025-03-03,75.67
C1080,2025-03-12,19.99
C1081,2025-04-28,195.12
C1082,2025-02-09,31.11
C1083,2025-01-03,41.82
C1083,2025-02-23,100.81
C1083,2025-03-15,17.75
C1083,2025-03-23,44.88
C1084,2024-07-01,8.18
C1084,2024-11-23,20.7
C1084,2025-02-27,47.26
C1084,2025-05-29,74.24
C1086,2024-11-17,10.02
C1086,2025-03-31,26.29
C1087,2024-11-09,30.84
C1087,2024-11-16,29.97
C1087,2024-11-18,17.05
C1087,2025-05-06,35.78
C1087,2025-05-14,92.71
C1088,2025-04-03,127.17
C1089,2024-11-24,40.59
C1089,2024-12-21,23.84
C1089,2025-01-29,61.51
C1089,2025-04-07,10.96
C1090,2023-12-23,55.7
C1090,2024-04-16,54.62
C1090,2025-01-31,107.72
C1091,2024-12-08,20.85
C1091,2024-12-29,15.94
C1091,2025-01-19,12.7
C1091,2025-03-15,25.31
C1092,2024-07-15,60.24
C1092,2024-09-23,53.63
C1092,2025-02-20,51.59
C1092,2025-03-07,79.25
C1092,2025-05-02,65.36
C1093,2024-11-15,21.5
C1093,2024-12-20,80.07
C1093,2024-12-24,32.63
C1093,2025-04-27,22.71
C1094,2024-07-09,35.92
C1094,2024-07-15,32.66
C1094,2024-08-23,48.3
C1094,2024-09-01,57.42
C1094,2024-10-06,109.95
C1094,2024-11-22,42.22
C1095,2024-01-22,33.84
C1095,2024-02-22,102.09
C1095,2024-05-09,87.57
C1095,2024-09-10,45.64
C1095,2025-05-23,137.34
C1096,2024-04-21,17.36
C1096,2025-02-07,16.4
C1097,2024-12-28,174.88
C1097,2024-12-31,40.31
C1097,2025-03-11,54.45
C1097,2025-04-12,86.94
C1098,2024-12-17,129.39
C1098,2025-01-26,22.47
C1098,2025-03-29,32.27
C1100,2024-02-09,55.9
C1101,2024-04-21,12.94
C1101,2024-05-19,27.22
C1101,2024-07-03,28.15
C1101,2025-03-18,79.47
C1103,2025-04-22,71.41
C1104,2024-01-15,49.32
C1104,2024-03-16,57.38
C1104,2024-04-15,58.77
C1104,2024-04-26,64.58
C1104,2024-05-27,81.61
C1104,2024-06-03,61.16
C1104,2024-06-24,210.17
C1104,2024-11-21,20.76
C1104,2024-11-25,217.88
C1104,2025-01-18,125.1
C1104,2025-01-24,78.63
C1104,2025-02-15,53.91
C1104,2025-05-10,69.73
C1105,2023-12-22,29.47
C1105,2024-01-17,19.43
C1105,2024-09-22,31.94
C1105,2024-11-05,62.37
C1106,2024-01-08,27.75
C1106,2025-01-17,20.84
C1106,2025-02-26,18.37
C1106,2025-03-16,39.49
C1107,2024-05-03,83.2
C1107,2024-09-01,68.88
C1107,2024-09-04,44.47
C1107,2024-10-05,59.95
C1107,2024-10-19,134.61
C1107,2024-10-20,153.68
C1107,2024-10-23,106.31
C1107,2024-10-29,19.89
C1107,2024-11-07,204.6
C1107,2024-12-09,26.06
C1107,2025-01-25,96.73
C1107,2025-03-03,56.71
C1108,2025-01-01,44.4
C1109,2025-01-03,40.34
C1109,2025-01-29,90.62
C1110,2023-12-24,23.77
C1110,2024-02-03,32.33
C1110,2024-06-03,23.06
C1111,2024-09-01,29.52
C1111,2024-09-03,26.19
C1111,2024-12-22,134.48
C1111,2025-02-15,106.49
C1112,2024-01-06,18.89
C1112,2024-03-16,53.12
C1112,2024-08-26,22.6
C1112,2024-12-02,33.85
C1112,2025-04-11,31.89
C1112,2025-04-24,33.19
C1112,2025-05-21,84.8
C1113,2024-02-11,58.49
C1113,2024-05-10,45.64
C1113,2024-07-28,50.62
C1113,2024-12-08,51.17
C1113,2025-05-11,36.48
C1114,2023-12-31,36.18
C1114,2024-02-13,68.26
C1114,2024-05-16,37.08
C1114,2024-06-03,38.56
C1114,2024-09-09,65.67
C1114,2024-10-21,64.49
C1114,2025-05-26,14.16
C1115,2024-01-19,26.71
C1115,2024-01-23,48.04
C1115,2024-02-02,24.95
C1115,2024-03-05,53.13
C1115,2024-03-10,32.45
C1115,2024-03-22,67.96
C1115,2024-05-01,62.26
C1115,2024-08-07,45.6
C1115,2024-08-08,16.33
C1115,2024-09-29,74.17
C1115,2024-10-01,27.0
C1115,2025-01-15,25.84
C1115,2025-03-03,102.35
C1115,2025-04-18,41.16
C1115,2025-04-24,24.13
C1116,2024-03-16,13.99
C1116,2024-07-22,18.34
C1116,2024-07-25,40.97
C1116,2024-08-16,10.94
C1116,2024-11-22,27.76
C1116,2025-03-26,9.69
C1116,2025-05-18,44.68
C1117,2025-02-19,18.19
C1118,2024-08-08,49.08
C1118,2024-10-13,26.95
C1118,2024-11-17,119.52
C1118,2024-12-02,31.48
C1118,2024-12-18,86.02
C1118,2025-03-01,99.07
C1118,2025-04-01,56.62
C1118,2025-04-20,83.2
C1118,2025-05-03,87.38
C1119,2024-09-09,21.81
C1119,2025-05-13,9.5
C1119,2025-05-26,26.66
C1120,2024-05-24,18.61
C1120,2025-01-03,437.07
C1120,2025-02-18,87.92
C1121,2024-01-26,23.1
C1121,2024-06-16,85.04
C1121,2024-08-10,133.2
C1121,2024-09-30,60.89
C1121,2024-10-02,24.73
C1121,2024-11-06,65.15
C1121,2024-12-20,90.23
C1121,2024-12-25,67.65
C1121,2025-01-22,166.11
C1121,2025-02-24,54.72
C1121,2025-04-15,68.21
C1122,2023-12-24,23.58
C1122,2025-01-09,35.43
C1122,2025-03-22,27.06
C1123,2024-04-06,45.54
C1123,2024-10-30,29.55
C1123,2025-01-19,18.13
C1123,2025-05-22,42.37
C1123,2025-05-29,38.4
C1124,2024-03-05,40.02
C1124,2024-09-13,77.46
C1124,2024-10-05,80.55
C1126,2025-03-06,28.09
C1127,2024-12-15,41.77
C1128,2024-07-21,40.99
C1128,2025-01-29,19.55
C1129,2024-04-30,15.14
C1129,2024-10-25,43.02
C1129,2024-11-23,12.78
C1129,2025-03-27,17.62
C1130,2024-09-04,23.47
C1130,2024-11-03,26.9
C1131,2024-02-16,44.25
C1131,2024-04-20,12.78
C1131,2024-06-07,27.15
C1131,2024-10-21,16.0
C1131,2024-10-27,16.74
C1131,2025-03-06,66.04
C1132,2024-06-14,51.6
C1132,2025-04-14,26.95
C1133,2024-10-21,27.25
C1134,2025-02-16,57.49
C1135,2025-03-06,90.13
C1135,2025-03-16,27.92
C1135,2025-03-17,84.8
C1135,2025-03-31,72.34
C1135,2025-05-23,31.63
C1137,2024-09-01,39.1
C1138,2024-07-02,25.64
C1138,2024-07-22,66.52
C1139,2024-09-24,18.09
C1139,2025-05-13,45.36
C1140,2024-12-05,13.69
C1141,2025-02-17,44.66
C1142,2025-01-18,26.73
C1142,2025-03-14,103.84
C1142,2025-04-23,28.69
C1143,2025-02-11,31.54
C1144,2025-04-07,43.92
C1145,2025-02-14,20.7
C1145,2025-03-13,65.42
C1145,2025-05-07,28.51
C1146,2024-02-27,57.95
C1146,2024-03-09,48.38
C1146,2024-07-03,38.9
C1146,2024-11-17,31.84
C1146,2025-02-10,68.0
C1147,2024-02-28,96.49
C1147,2024-03-24,29.81
C1147,2024-04-15,50.2
C1150,2025-05-15,95.55
C1151,2024-01-16,20.36
C1151,2024-01-29,34.54
C1151,2024-02-13,13.63
C1151,2024-09-16,32.07
C1151,2025-05-05,29.66
C1153,2024-05-29,33.42
C1153,2024-06-20,27.33
C1153,2024-09-27,82.86
C1153,2025-03-10,24.44
C1154,2025-05-31,61.46
C1155,2025-01-23,39.14
C1156,2024-12-14,22.29
C1157,2024-01-23,18.74
C1157,2024-03-14,32.62
C1157,2024-03-31,54.73
C1157,2024-04-25,83.5
C1157,2024-12-04,40.24
C1157,2025-01-09,30.73
C1157,2025-04-02,41.21
C1159,2024-09-24,81.06
C1162,2024-02-05,100.8
C1162,2024-07-30,84.23
C1162,2024-10-29,289.1
C1162,2024-12-31,74.37
C1162,2025-05-19,82.42
C1163,2024-11-26,26.46
C1163,2024-12-18,9.96
C1163,2025-05-21,46.47
C1165,2025-01-03,69.33
C1165,2025-03-02,31.73
C1166,2024-08-21,19.25
C1166,2024-11-29,41.97
C1166,2025-02-05,31.21
C1167,2024-03-12,25.68
C1167,2024-04-18,47.2
C1167,2024-05-26,37.43
C1167,2024-07-15,25.07
C1167,2024-11-12,64.93
C1167,2025-03-02,15.28
C1167,2025-03-08,16.81
C1167,2025-04-08,15.2
C1167,2025-04-17,22.76
C1168,2024-01-15,30.79
C1168,2024-03-03,16.51
C1168,2024-05-12,31.96
C1168,2024-06-05,22.15
C1168,2024-12-31,39.62
C1169,2025-03-27,58.16
C1169,2025-04-06,25.04
C1169,2025-05-30,87.25
C1170,2025-01-06,32.24
C1170,2025-04-04,36.82
C1170,2025-05-01,28.31
C1170,2025-05-06,50.6
C1171,2025-01-18,47.99
C1171,2025-02-21,38.32
C1171,2025-04-11,89.01
C1172,2024-07-23,68.88
C1172,2024-08-24,101.79
C1172,2024-12-16,104.72
C1172,2025-01-15,25.58
C1174,2023-12-26,90.14
C1174,2024-01-02,101.11
C1174,2024-01-16,58.78
C1174,2024-03-15,171.61
C1174,2024-06-20,38.67
C1174,2024-08-30,240.0
C1174,2024-12-26,77.24
C1174,2025-01-02,143.69
C1174,2025-02-15,36.48
C1174,2025-03-08,91.21
C1174,2025-04-06,81.16
C1174,2025-04-20,110.26
C1174,2025-05-15,148.82
C1174,2025-05-16,90.93
C1175,2023-12-31,48.78
C1175,2024-02-17,27.27
C1175,2024-03-04,19.65
C1175,2024-09-30,16.28
C1175,2024-11-09,739.18
C1175,2024-12-10,21.86
C1175,2025-01-13,52.74
C1175,2025-02-06,44.48
C1177,2024-02-02,51.55
C1177,2024-08-30,108.08
C1177,2025-02-12,13.76
C1177,2025-03-25,12.17
C1177,2025-04-20,58.68
C1177,2025-04-21,50.37
C1179,2024-03-28,79.74
C1179,2024-07-30,38.28
C1179,2024-08-26,26.87
C1179,2024-09-12,103.88
C1179,2024-12-11,80.66
C1179,2025-02-08,72.12
C1179,2025-05-02,48.36
C1181,2024-10-20,33.7
C1181,2024-10-20,18.7
C1181,2024-10-21,40.16
C1181,2024-11-05,31.47
C1181,2024-12-14,20.89
C1181,2024-12-20,56.57
C1181,2025-01-12,26.59
C1182,2025-02-26,22.48
C1183,2024-11-12,23.1
C1183,2025-02-08,45.41
C1184,2024-01-03,80.86
C1184,2024-05-01,34.89
C1184,2024-07-28,61.53
C1184,2024-11-22,69.78
C1184,2024-12-04,47.54
C1186,2023-12-08,37.7
C1186,2024-04-20,7.81
C1186,2024-06-09,30.31
C1186,2024-12-24,47.8
C1186,2025-02-21,30.59
C1186,2025-05-21,54.87
C1187,2023-12-16,8.93
C1187,2024-06-15,88.16
C1187,2024-11-06,29.6
C1188,2024-07-19,24.2
C1188,2024-09-20,21.5
C1188,2024-10-20,55.44
C1188,2024-11-14,27.74
C1188,2025-02-04,22.58
C1188,2025-03-14,64.14
C1188,2025-04-09,38.51
C1188,2025-05-01,51.73
C1191,2024-01-22,92.77
C1191,2024-04-05,34.36
C1191,2024-05-22,37.33
C1191,2024-08-15,50.5
C1191,2024-12-30,40.52
C1191,2025-02-11,42.11
C1192,2024-03-13,48.15
C1192,2024-05-05,24.04
C1192,2024-05-14,35.71
C1192,2024-05-22,64.15
C1192,2025-02-20,32.05
C1194,2025-01-08,30.29
C1195,2025-01-24,33.1
C1195,2025-03-28,14.51
C1195,2025-04-13,18.37
C1196,2024-05-10,18.25
C1196,2024-05-24,19.11
C1196,2024-08-20,36.07
C1196,2024-08-24,96.78
C1196,2024-08-27,19.5
C1196,2024-11-08,46.81
C1196,2024-12-24,32.28
C1196,2025-02-11,23.56
C1196,2025-02-14,23.89
C1197,2024-10-16,33.61
C1197,2024-10-28,38.16
C1197,2025-04-02,21.08
C1198,2025-05-14,36.6
C1199,2024-09-28,17.64
C1199,2024-11-25,44.07
C1199,2025-05-23,51.61
